,state,sex,education,estimate,margin_of_error,state_abbrev,4_year_pct_students_loans_avg,4_year_avg_student_loans_avg,2-3_year_pct_students_loans_avg,2-3_year_avg_student_loans_avg,<2_year_pct_students_loans_avg,<2_year_avg_student_loans_avg,fed_student_loans_per_year,total_fed_student_loans,monthly_payment,total_cost_of_fed_loan,age_starting_work,y_intercept,gross_at_starting_age,gross_at_39
615,North_Dakota,total,Some_college_or_associates_degree,47258,1504,ND,49.53333333333333,7827.727272727273,55.333333333333336,7183.375,47.0,8245.0,7183.375,14366.75,155.9169903888724,18710.038846664687,20.0,-916612.0388466647,28547.961153335313,926449.9611533353
616,North_Dakota,total,Bachelors_degree,56830,2007,ND,49.53333333333333,7827.727272727273,55.333333333333336,7183.375,47.0,8245.0,7827.727272727273,31310.909090909092,339.80564231953156,40776.67707834379,22.0,-1234206.6770783437,16053.32292165621,982163.3229216562
617,North_Dakota,total,Graduate_or_professional_degree,71211,4930,ND,49.53333333333333,7827.727272727273,55.333333333333336,7183.375,47.0,8245.0,0.0,0.0,0.0,0.0,26.0,-1780275.0,71211.0,996954.0
630,Ohio,total,Total,47521,357,OH,58.70093457943925,6575.704761904762,57.8421052631579,6037.69014084507,56.31506849315068,7056.123076923077,0.0,0.0,0.0,0.0,,,47521.0,
631,Ohio,total,Less_than_high_school_graduate,30152,910,OH,58.70093457943925,6575.704761904762,57.8421052631579,6037.69014084507,56.31506849315068,7056.123076923077,0.0,0.0,0.0,0.0,16.0,-452280.0,30152.0,723648.0
632,Ohio,total,High_school_graduate_includes_equivalency,36919,427,OH,58.70093457943925,6575.704761904762,57.8421052631579,6037.69014084507,56.31506849315068,7056.123076923077,0.0,0.0,0.0,0.0,18.0,-627623.0,36919.0,812218.0
633,Ohio,total,Some_college_or_associates_degree,42690,433,OH,58.70093457943925,6575.704761904762,57.8421052631579,6037.69014084507,56.31506849315068,7056.123076923077,6037.69014084507,12075.38028169014,131.04960769292018,15725.95292315042,20.0,-826835.9529231504,26964.04707684958,838074.0470768496
634,Ohio,total,Bachelors_degree,62605,681,OH,58.70093457943925,6575.704761904762,57.8421052631579,6037.69014084507,56.31506849315068,7056.123076923077,6575.704761904762,26302.819047619047,285.45470511061086,34254.5646132733,22.0,-1348959.5646132734,28350.4353867267,1092635.4353867266
635,Ohio,total,Graduate_or_professional_degree,77691,1125,OH,58.70093457943925,6575.704761904762,57.8421052631579,6037.69014084507,56.31506849315068,7056.123076923077,0.0,0.0,0.0,0.0,26.0,-1942275.0,77691.0,1087674.0
648,Oklahoma,total,Total,42362,311,OK,48.7037037037037,6596.37037037037,26.285714285714285,5578.1578947368425,30.34285714285714,6380.666666666667,0.0,0.0,0.0,0.0,,,42362.0,
649,Oklahoma,total,Less_than_high_school_graduate,30354,983,OK,48.7037037037037,6596.37037037037,26.285714285714285,5578.1578947368425,30.34285714285714,6380.666666666667,0.0,0.0,0.0,0.0,16.0,-455310.0,30354.0,728496.0
650,Oklahoma,total,High_school_graduate_includes_equivalency,35332,406,OK,48.7037037037037,6596.37037037037,26.285714285714285,5578.1578947368425,30.34285714285714,6380.666666666667,0.0,0.0,0.0,0.0,18.0,-600644.0,35332.0,777304.0
651,Oklahoma,total,Some_college_or_associates_degree,40237,525,OK,48.7037037037037,6596.37037037037,26.285714285714285,5578.1578947368425,30.34285714285714,6380.666666666667,5578.1578947368425,11156.315789473685,121.07534283833112,14529.041140599735,20.0,-779032.0411405998,25707.958859400263,790210.9588594002
652,Oklahoma,total,Bachelors_degree,53732,1026,OK,48.7037037037037,6596.37037037037,26.285714285714285,5578.1578947368425,30.34285714285714,6380.666666666667,6596.37037037037,26385.48148148148,286.3518097380353,34362.21716856423,22.0,-1162734.2171685642,19369.78283143577,932813.7828314358
653,Oklahoma,total,Graduate_or_professional_degree,70191,1657,OK,48.7037037037037,6596.37037037037,26.285714285714285,5578.1578947368425,30.34285714285714,6380.666666666667,0.0,0.0,0.0,0.0,26.0,-1754775.0,70191.0,982674.0
666,Oregon,total,Total,48807,906,OR,60.125,7239.791666666667,41.77142857142857,5904.735294117647,64.71428571428571,7167.0,0.0,0.0,0.0,0.0,,,48807.0,
667,Oregon,total,Less_than_high_school_graduate,30994,1258,OR,60.125,7239.791666666667,41.77142857142857,5904.735294117647,64.71428571428571,7167.0,0.0,0.0,0.0,0.0,16.0,-464910.0,30994.0,743856.0
668,Oregon,total,High_school_graduate_includes_equivalency,37284,835,OR,60.125,7239.791666666667,41.77142857142857,5904.735294117647,64.71428571428571,7167.0,0.0,0.0,0.0,0.0,18.0,-633828.0,37284.0,820248.0
669,Oregon,total,Some_college_or_associates_degree,42769,887,OR,60.125,7239.791666666667,41.77142857142857,5904.735294117647,64.71428571428571,7167.0,5904.735294117647,11809.470588235294,128.16378876249348,15379.654651499219,20.0,-827990.6546514992,27389.34534850078,840000.3453485008
670,Oregon,total,Bachelors_degree,62676,1256,OR,60.125,7239.791666666667,41.77142857142857,5904.735294117647,64.71428571428571,7167.0,7239.791666666667,28959.166666666668,314.2830571170529,37713.96685404635,22.0,-1353909.9668540463,24962.033145953646,1090454.0331459537
671,Oregon,total,Graduate_or_professional_degree,81633,1759,OR,60.125,7239.791666666667,41.77142857142857,5904.735294117647,64.71428571428571,7167.0,0.0,0.0,0.0,0.0,26.0,-2040825.0,81633.0,1142862.0
684,Pennsylvania,total,Total,50871,266,PA,66.41228070175438,8637.882882882883,61.97402597402598,7227.708333333333,66.38823529411765,7303.036144578313,0.0,0.0,0.0,0.0,,,50871.0,
685,Pennsylvania,total,Less_than_high_school_graduate,32177,897,PA,66.41228070175438,8637.882882882883,61.97402597402598,7227.708333333333,66.38823529411765,7303.036144578313,0.0,0.0,0.0,0.0,16.0,-482655.0,32177.0,772248.0
686,Pennsylvania,total,High_school_graduate_includes_equivalency,38087,545,PA,66.41228070175438,8637.882882882883,61.97402597402598,7227.708333333333,66.38823529411765,7303.036144578313,0.0,0.0,0.0,0.0,18.0,-647479.0,38087.0,837914.0
687,Pennsylvania,total,Some_college_or_associates_degree,44804,671,PA,66.41228070175438,8637.882882882883,61.97402597402598,7227.708333333333,66.38823529411765,7303.036144578313,7227.708333333333,14455.416666666666,156.87925672012196,18825.510806414633,20.0,-870101.5108064146,25978.489193585367,877254.4891935854
688,Pennsylvania,total,Bachelors_degree,64722,790,PA,66.41228070175438,8637.882882882883,61.97402597402598,7227.708333333333,66.38823529411765,7303.036144578313,8637.882882882883,34551.53153153153,374.97491149512746,44996.989379415296,22.0,-1404158.9893794153,19725.010620584704,1119999.0106205847
689,Pennsylvania,total,Graduate_or_professional_degree,80977,1013,PA,66.41228070175438,8637.882882882883,61.97402597402598,7227.708333333333,66.38823529411765,7303.036144578313,0.0,0.0,0.0,0.0,26.0,-2024425.0,80977.0,1133678.0
702,Rhode_Island,total,Total,54012,1173,RI,59.416666666666664,9745.25,26.5,5741.5,82.16666666666667,7343.666666666667,0.0,0.0,0.0,0.0,,,54012.0,
703,Rhode_Island,total,Less_than_high_school_graduate,35287,2762,RI,59.416666666666664,9745.25,26.5,5741.5,82.16666666666667,7343.666666666667,0.0,0.0,0.0,0.0,16.0,-529305.0,35287.0,846888.0
704,Rhode_Island,total,High_school_graduate_includes_equivalency,41160,1296,RI,59.416666666666664,9745.25,26.5,5741.5,82.16666666666667,7343.666666666667,0.0,0.0,0.0,0.0,18.0,-699720.0,41160.0,905520.0
705,Rhode_Island,total,Some_college_or_associates_degree,48802,2513,RI,59.416666666666664,9745.25,26.5,5741.5,82.16666666666667,7343.666666666667,5741.5,11483.0,124.62072498201901,14954.486997842281,20.0,-942192.4869978423,33847.51300215772,961085.5130021577
706,Rhode_Island,total,Bachelors_degree,67148,2815,RI,59.416666666666664,9745.25,26.5,5741.5,82.16666666666667,7343.666666666667,9745.25,38981.0,423.0462841177465,50765.55409412958,22.0,-1460873.5540941295,16382.445905870423,1157898.4459058705
707,Rhode_Island,total,Graduate_or_professional_degree,85586,4353,RI,59.416666666666664,9745.25,26.5,5741.5,82.16666666666667,7343.666666666667,0.0,0.0,0.0,0.0,26.0,-2139650.0,85586.0,1198204.0
720,South_Carolina,total,Total,43331,592,SC,58.89473684210526,6931.945945945946,29.875,6134.954545454545,77.04166666666667,7123.565217391304,0.0,0.0,0.0,0.0,,,43331.0,
721,South_Carolina,total,Less_than_high_school_graduate,27141,1330,SC,58.89473684210526,6931.945945945946,29.875,6134.954545454545,77.04166666666667,7123.565217391304,0.0,0.0,0.0,0.0,16.0,-407115.0,27141.0,651384.0
722,South_Carolina,total,High_school_graduate_includes_equivalency,34785,966,SC,58.89473684210526,6931.945945945946,29.875,6134.954545454545,77.04166666666667,7123.565217391304,0.0,0.0,0.0,0.0,18.0,-591345.0,34785.0,765270.0
723,South_Carolina,total,Some_college_or_associates_degree,40386,665,SC,58.89473684210526,6931.945945945946,29.875,6134.954545454545,77.04166666666667,7123.565217391304,6134.954545454545,12269.90909090909,133.16075645498185,15979.290774597823,20.0,-783313.2907745978,24406.709225402177,791740.7092254022
724,South_Carolina,total,Bachelors_degree,57407,1493,SC,58.89473684210526,6931.945945945946,29.875,6134.954545454545,77.04166666666667,7123.565217391304,6931.945945945946,27727.783783783783,300.9193170147004,36110.318041764054,22.0,-1241657.318041764,21296.681958235946,997215.6819582359
725,South_Carolina,total,Graduate_or_professional_degree,67170,1980,SC,58.89473684210526,6931.945945945946,29.875,6134.954545454545,77.04166666666667,7123.565217391304,0.0,0.0,0.0,0.0,26.0,-1679250.0,67170.0,940380.0
738,South_Dakota,total,Total,45902,667,SD,51.6,7204.083333333333,54.2,6473.5,73.33333333333333,6261.333333333333,0.0,0.0,0.0,0.0,,,45902.0,
739,South_Dakota,total,Less_than_high_school_graduate,30523,2259,SD,51.6,7204.083333333333,54.2,6473.5,73.33333333333333,6261.333333333333,0.0,0.0,0.0,0.0,16.0,-457845.0,30523.0,732552.0
740,South_Dakota,total,High_school_graduate_includes_equivalency,38669,1771,SD,51.6,7204.083333333333,54.2,6473.5,73.33333333333333,6261.333333333333,0.0,0.0,0.0,0.0,18.0,-657373.0,38669.0,850718.0
741,South_Dakota,total,Some_college_or_associates_degree,45237,1326,SD,51.6,7204.083333333333,54.2,6473.5,73.33333333333333,6261.333333333333,6473.5,12947.0,140.50897207543326,16861.076649051993,20.0,-876364.076649052,28375.923350948007,887878.923350948
742,South_Dakota,total,Bachelors_degree,52325,1924,SD,51.6,7204.083333333333,54.2,6473.5,73.33333333333333,6261.333333333333,7204.083333333333,28816.333333333332,312.7329401135174,37527.95281362208,22.0,-1136352.952813622,14797.047186377917,904322.0471863779
743,South_Dakota,total,Graduate_or_professional_degree,67981,3888,SD,51.6,7204.083333333333,54.2,6473.5,73.33333333333333,6261.333333333333,0.0,0.0,0.0,0.0,26.0,-1699525.0,67981.0,951734.0
756,Tennessee,total,Total,45072,401,TN,51.16,6400.1875,14.291666666666666,6068.777777777777,61.86486486486486,7228.472222222223,0.0,0.0,0.0,0.0,,,45072.0,
757,Tennessee,total,Less_than_high_school_graduate,30183,1146,TN,51.16,6400.1875,14.291666666666666,6068.777777777777,61.86486486486486,7228.472222222223,0.0,0.0,0.0,0.0,16.0,-452745.0,30183.0,724392.0
758,Tennessee,total,High_school_graduate_includes_equivalency,36093,577,TN,51.16,6400.1875,14.291666666666666,6068.777777777777,61.86486486486486,7228.472222222223,0.0,0.0,0.0,0.0,18.0,-613581.0,36093.0,794046.0
759,Tennessee,total,Some_college_or_associates_degree,41663,479,TN,51.16,6400.1875,14.291666666666666,6068.777777777777,61.86486486486486,7228.472222222223,6068.777777777777,12137.555555555555,131.72437279829884,15806.924735795861,20.0,-807403.9247357958,25856.07526420414,817453.0752642042
760,Tennessee,total,Bachelors_degree,57539,1113,TN,51.16,6400.1875,14.291666666666666,6068.777777777777,61.86486486486486,7228.472222222223,6400.1875,25600.75,277.83541104967543,33340.24932596105,22.0,-1241659.249325961,24198.75067403895,1002361.7506740389
761,Tennessee,total,Graduate_or_professional_degree,72837,1803,TN,51.16,6400.1875,14.291666666666666,6068.777777777777,61.86486486486486,7228.472222222223,0.0,0.0,0.0,0.0,26.0,-1820925.0,72837.0,1019718.0
774,Texas,total,Total,48430,370,TX,48.57983193277311,6462.401709401709,44.891304347826086,5768.955555555555,61.772413793103446,6095.190476190476,0.0,0.0,0.0,0.0,,,48430.0,
775,Texas,total,Less_than_high_school_graduate,29317,601,TX,48.57983193277311,6462.401709401709,44.891304347826086,5768.955555555555,61.772413793103446,6095.190476190476,0.0,0.0,0.0,0.0,16.0,-439755.0,29317.0,703608.0
776,Texas,total,High_school_graduate_includes_equivalency,36217,369,TX,48.57983193277311,6462.401709401709,44.891304347826086,5768.955555555555,61.772413793103446,6095.190476190476,0.0,0.0,0.0,0.0,18.0,-615689.0,36217.0,796774.0
777,Texas,total,Some_college_or_associates_degree,43687,586,TX,48.57983193277311,6462.401709401709,44.891304347826086,5768.955555555555,61.772413793103446,6095.190476190476,5768.955555555555,11537.91111111111,125.21665483277532,15025.998579933039,20.0,-845078.9985799331,28661.00142006696,858714.0014200669
778,Texas,total,Bachelors_degree,64905,584,TX,48.57983193277311,6462.401709401709,44.891304347826086,5768.955555555555,61.772413793103446,6095.190476190476,6462.401709401709,25849.606837606836,280.536161682724,33664.33940192688,22.0,-1396669.3394019268,31240.66059807312,1134625.6605980732
779,Texas,total,Graduate_or_professional_degree,82824,1260,TX,48.57983193277311,6462.401709401709,44.891304347826086,5768.955555555555,61.772413793103446,6095.190476190476,0.0,0.0,0.0,0.0,26.0,-2070600.0,82824.0,1159536.0
792,Utah,total,Total,51104,514,UT,54.111111111111114,6882.944444444444,20.2,4269.0,46.51428571428571,6741.9655172413795,0.0,0.0,0.0,0.0,,,51104.0,
793,Utah,total,Less_than_high_school_graduate,37472,1649,UT,54.111111111111114,6882.944444444444,20.2,4269.0,46.51428571428571,6741.9655172413795,0.0,0.0,0.0,0.0,16.0,-562080.0,37472.0,899328.0
794,Utah,total,High_school_graduate_includes_equivalency,40700,642,UT,54.111111111111114,6882.944444444444,20.2,4269.0,46.51428571428571,6741.9655172413795,0.0,0.0,0.0,0.0,18.0,-691900.0,40700.0,895400.0
795,Utah,total,Some_college_or_associates_degree,43406,1496,UT,54.111111111111114,6882.944444444444,20.2,4269.0,46.51428571428571,6741.9655172413795,4269.0,8538.0,92.65973612265769,11119.168334718923,20.0,-835833.1683347189,32286.831665281075,857000.8316652811
796,Utah,total,Bachelors_degree,60973,1200,UT,54.111111111111114,6882.944444444444,20.2,4269.0,46.51428571428571,6741.9655172413795,6882.944444444444,27531.777777777777,298.79213678572734,35855.05641428728,22.0,-1316288.0564142873,25117.943585712717,1061658.9435857127
797,Utah,total,Graduate_or_professional_degree,90548,2583,UT,54.111111111111114,6882.944444444444,20.2,4269.0,46.51428571428571,6741.9655172413795,0.0,0.0,0.0,0.0,26.0,-2263700.0,90548.0,1267672.0
810,Vermont,total,Total,50561,972,VT,57.833333333333336,8276.416666666666,14.0,4687.0,70.5,8430.5,0.0,0.0,0.0,0.0,,,50561.0,
811,Vermont,total,Less_than_high_school_graduate,34612,3841,VT,57.833333333333336,8276.416666666666,14.0,4687.0,70.5,8430.5,0.0,0.0,0.0,0.0,16.0,-519180.0,34612.0,830688.0
812,Vermont,total,High_school_graduate_includes_equivalency,41388,1466,VT,57.833333333333336,8276.416666666666,14.0,4687.0,70.5,8430.5,0.0,0.0,0.0,0.0,18.0,-703596.0,41388.0,910536.0
813,Vermont,total,Some_college_or_associates_degree,44003,3213,VT,57.833333333333336,8276.416666666666,14.0,4687.0,70.5,8430.5,4687.0,9374.0,101.7325329601538,12207.903955218457,20.0,-848264.9039552185,31795.096044781545,867852.0960447815
814,Vermont,total,Bachelors_degree,54163,2295,VT,57.833333333333336,8276.416666666666,14.0,4687.0,70.5,8430.5,8276.416666666666,33105.666666666664,359.28347827336586,43114.0173928039,22.0,-1180537.017392804,11048.9826071961,931819.9826071961
815,Vermont,total,Graduate_or_professional_degree,68409,2487,VT,57.833333333333336,8276.416666666666,14.0,4687.0,70.5,8430.5,0.0,0.0,0.0,0.0,26.0,-1710225.0,68409.0,957726.0
828,Virginia,total,Total,55607,529,VA,57.10344827586207,8036.125,29.18918918918919,5712.363636363636,59.96153846153846,6648.541666666667,0.0,0.0,0.0,0.0,,,55607.0,
829,Virginia,total,Less_than_high_school_graduate,30436,890,VA,57.10344827586207,8036.125,29.18918918918919,5712.363636363636,59.96153846153846,6648.541666666667,0.0,0.0,0.0,0.0,16.0,-456540.0,30436.0,730464.0
830,Virginia,total,High_school_graduate_includes_equivalency,39730,835,VA,57.10344827586207,8036.125,29.18918918918919,5712.363636363636,59.96153846153846,6648.541666666667,0.0,0.0,0.0,0.0,18.0,-675410.0,39730.0,874060.0
831,Virginia,total,Some_college_or_associates_degree,45135,748,VA,57.10344827586207,8036.125,29.18918918918919,5712.363636363636,59.96153846153846,6648.541666666667,5712.363636363636,11424.727272727272,123.98831276226747,14878.597531472096,20.0,-872443.5975314721,30256.402468527904,887821.4024685279
832,Virginia,total,Bachelors_degree,73893,1062,VA,57.10344827586207,8036.125,29.18918918918919,5712.363636363636,59.96153846153846,6648.541666666667,8036.125,32144.5,348.8522941900644,41862.27530280773,22.0,-1593615.2753028078,32030.724697192272,1288211.7246971922
833,Virginia,total,Graduate_or_professional_degree,96914,1436,VA,57.10344827586207,8036.125,29.18918918918919,5712.363636363636,59.96153846153846,6648.541666666667,0.0,0.0,0.0,0.0,26.0,-2422850.0,96914.0,1356796.0
846,Washington,total,Total,59430,775,WA,26.545454545454547,6078.811320754717,42.15384615384615,6383.916666666667,63.75,7126.368421052632,0.0,0.0,0.0,0.0,,,59430.0,
847,Washington,total,Less_than_high_school_graduate,36000,984,WA,26.545454545454547,6078.811320754717,42.15384615384615,6383.916666666667,63.75,7126.368421052632,0.0,0.0,0.0,0.0,16.0,-540000.0,36000.0,864000.0
848,Washington,total,High_school_graduate_includes_equivalency,42288,749,WA,26.545454545454547,6078.811320754717,42.15384615384615,6383.916666666667,63.75,7126.368421052632,0.0,0.0,0.0,0.0,18.0,-718896.0,42288.0,930336.0
849,Washington,total,Some_college_or_associates_degree,51740,658,WA,26.545454545454547,6078.811320754717,42.15384615384615,6383.916666666667,63.75,7126.368421052632,6383.916666666667,12767.833333333334,138.56454292864134,16627.74515143696,20.0,-999687.745151437,35112.25484856304,1018172.254848563
850,Washington,total,Bachelors_degree,76376,1126,WA,26.545454545454547,6078.811320754717,42.15384615384615,6383.916666666667,63.75,7126.368421052632,6078.811320754717,24315.245283018867,263.8843068262152,31666.116819145824,22.0,-1635562.1168191459,44709.88318085417,1343101.8831808541
851,Washington,total,Graduate_or_professional_degree,100613,1148,WA,26.545454545454547,6078.811320754717,42.15384615384615,6383.916666666667,63.75,7126.368421052632,0.0,0.0,0.0,0.0,26.0,-2515325.0,100613.0,1408582.0
864,West_Virginia,total,Total,42738,814,WV,59.958333333333336,7085.695652173913,36.82608695652174,4613.166666666667,18.210526315789473,9916.0,0.0,0.0,0.0,0.0,,,42738.0,
865,West_Virginia,total,Less_than_high_school_graduate,26692,2487,WV,59.958333333333336,7085.695652173913,36.82608695652174,4613.166666666667,18.210526315789473,9916.0,0.0,0.0,0.0,0.0,16.0,-400380.0,26692.0,640608.0
866,West_Virginia,total,High_school_graduate_includes_equivalency,35052,1392,WV,59.958333333333336,7085.695652173913,36.82608695652174,4613.166666666667,18.210526315789473,9916.0,0.0,0.0,0.0,0.0,18.0,-595884.0,35052.0,771144.0
867,West_Virginia,total,Some_college_or_associates_degree,40791,1001,WV,59.958333333333336,7085.695652173913,36.82608695652174,4613.166666666667,18.210526315789473,9916.0,4613.166666666667,9226.333333333334,100.12996158893739,12015.595390672486,20.0,-787044.5953906724,28775.404609327514,803804.4046093276
868,West_Virginia,total,Bachelors_degree,52887,1886,WV,59.958333333333336,7085.695652173913,36.82608695652174,4613.166666666667,18.210526315789473,9916.0,7085.695652173913,28342.782608695652,307.59367035647585,36911.2404427771,22.0,-1147538.240442777,15975.759557222897,915054.759557223
869,West_Virginia,total,Graduate_or_professional_degree,63974,3717,WV,59.958333333333336,7085.695652173913,36.82608695652174,4613.166666666667,18.210526315789473,9916.0,0.0,0.0,0.0,0.0,26.0,-1599350.0,63974.0,895636.0
882,Wisconsin,total,Total,50039,335,WI,60.372093023255815,7410.243902439024,45.0,5245.714285714285,77.11764705882354,7737.35294117647,0.0,0.0,0.0,0.0,,,50039.0,
883,Wisconsin,total,Less_than_high_school_graduate,35193,1456,WI,60.372093023255815,7410.243902439024,45.0,5245.714285714285,77.11764705882354,7737.35294117647,0.0,0.0,0.0,0.0,16.0,-527895.0,35193.0,844632.0
884,Wisconsin,total,High_school_graduate_includes_equivalency,40104,484,WI,60.372093023255815,7410.243902439024,45.0,5245.714285714285,77.11764705882354,7737.35294117647,0.0,0.0,0.0,0.0,18.0,-681768.0,40104.0,882288.0
885,Wisconsin,total,Some_college_or_associates_degree,45726,600,WI,60.372093023255815,7410.243902439024,45.0,5245.714285714285,77.11764705882354,7737.35294117647,5245.714285714285,10491.42857142857,113.85956933453771,13663.148320144524,20.0,-882457.1483201445,32062.851679855477,900856.8516798555
886,Wisconsin,total,Bachelors_degree,61428,837,WI,60.372093023255815,7410.243902439024,45.0,5245.714285714285,77.11764705882354,7737.35294117647,7410.243902439024,29640.975609756097,321.68247580441937,38601.89709653032,22.0,-1328589.8970965303,22826.102903469677,1067102.1029034697
887,Wisconsin,total,Graduate_or_professional_degree,75811,1232,WI,60.372093023255815,7410.243902439024,45.0,5245.714285714285,77.11764705882354,7737.35294117647,0.0,0.0,0.0,0.0,26.0,-1895275.0,75811.0,1061354.0
900,Wyoming,total,Total,48197,2185,WY,23.666666666666668,5244.0,28.333333333333332,4969.333333333333,66.0,6120.0,0.0,0.0,0.0,0.0,,,48197.0,
901,Wyoming,total,Less_than_high_school_graduate,28406,4964,WY,23.666666666666668,5244.0,28.333333333333332,4969.333333333333,66.0,6120.0,0.0,0.0,0.0,0.0,16.0,-426090.0,28406.0,681744.0
902,Wyoming,total,High_school_graduate_includes_equivalency,37396,1855,WY,23.666666666666668,5244.0,28.333333333333332,4969.333333333333,66.0,6120.0,0.0,0.0,0.0,0.0,18.0,-635732.0,37396.0,822712.0
903,Wyoming,total,Some_college_or_associates_degree,44020,3108,WY,23.666666666666668,5244.0,28.333333333333332,4969.333333333333,66.0,6120.0,4969.333333333333,9938.666666666666,107.86065012232223,12943.278014678668,20.0,-849323.2780146786,31076.721985321332,867456.7219853214
904,Wyoming,total,Bachelors_degree,54129,3784,WY,23.666666666666668,5244.0,28.333333333333332,4969.333333333333,66.0,6120.0,5244.0,20976.0,227.64472064990252,27317.366477988304,22.0,-1164026.3664779882,26811.633522011696,947004.6335220117
905,Wyoming,total,Graduate_or_professional_degree,68506,1926,WY,23.666666666666668,5244.0,28.333333333333332,4969.333333333333,66.0,6120.0,0.0,0.0,0.0,0.0,26.0,-1712650.0,68506.0,959084.0
918,Puerto_Rico,total,Total,21254,372,PR,,,,,3.9761904761904763,3719.0,0.0,0.0,0.0,0.0,,,21254.0,
919,Puerto_Rico,total,Less_than_high_school_graduate,12646,971,PR,,,,,3.9761904761904763,3719.0,0.0,0.0,0.0,0.0,16.0,-189690.0,12646.0,303504.0
920,Puerto_Rico,total,High_school_graduate_includes_equivalency,16083,319,PR,,,,,3.9761904761904763,3719.0,0.0,0.0,0.0,0.0,18.0,-273411.0,16083.0,353826.0
921,Puerto_Rico,total,Some_college_or_associates_degree,19642,457,PR,,,,,3.9761904761904763,3719.0,,,,,20.0,,,
922,Puerto_Rico,total,Bachelors_degree,27445,925,PR,,,,,3.9761904761904763,3719.0,,,,,22.0,,,
923,Puerto_Rico,total,Graduate_or_professional_degree,40103,1592,PR,,,,,3.9761904761904763,3719.0,0.0,0.0,0.0,0.0,26.0,-1002575.0,40103.0,561442.0
